player_name,date,player_elo
Andrey Dernovskiy,2000-02-04,1499.2777134755652
Andrey Dernovskiy,2003-04-04,1483.3109759513272
Andrey Golubev,2009-02-06,1486.0047889147913
Andrey Stepanov,2003-04-04,1483.2988770383704
Andrian Raturandang,1998-02-13,1469.4695015289756
Andy Murray,2005-10-24,1524.3001393807285
Andy Murray,2005-10-24,1520.7795571832185
Andy Murray,2006-01-30,1511.105972080546
Andy Murray,2006-10-30,1524.609232444837
Andy Murray,2006-10-30,1510.4666706548508
Andy Murray,2007-10-22,1545.8470060830414
Andy Ram,2003-02-07,1517.4211392937038
Andy Ram,2004-10-25,1504.1468610375312
Andy Roddick,2001-10-22,1513.8500679093481
Andy Roddick,2001-10-22,1518.3489597798043
Andy Roddick,2001-10-29,1503.613585490847
Andy Roddick,2002-10-21,1521.9141606409696
Andy Roddick,2002-10-21,1526.5754435365077
Andy Roddick,2002-10-28,1544.779517708171
Andy Roddick,2002-10-28,1542.2320537557173
Andy Roddick,2003-10-20,1585.164095543034
Andy Roddick,2003-10-20,1570.4226094409573
Andy Roddick,2003-10-27,1611.279261824341
Andy Roddick,2003-10-27,1599.2741565508563
Andy Roddick,2004-11-01,1614.2567529805774
Andy Roddick,2004-11-01,1596.577918925911
Andy Roddick,2005-10-24,1641.4386568549462
Andy Roddick,2005-10-31,1610.1360981992148
Andy Roddick,2005-10-31,1620.9416406896287
Andy Roddick,2007-09-21,1676.6603904470899
Andy Roddick,2007-10-22,1653.6516551378631
Andy Roddick,2008-10-20,1692.7671763610126
Andy Roddick,2008-10-20,1674.3872435957887
Anis Ghorbel,2016-03-04,1484.6687541085141
Anoosha Shahgholi,2004-02-06,1500.736306793522
Anoosha Shahgholi,2004-02-06,1484.0
Anton Tsymbalov,2003-02-07,1484.0
Antonio Van Grichen,2001-04-06,1483.263693206478
Antony Dupuis,2001-10-01,1444.0930808433993
Antony Dupuis,2001-10-08,1458.1762770592657
Antony Dupuis,2001-10-22,1488.3481329264198
Antony Dupuis,2001-10-29,1475.537380379256
Antony Dupuis,2002-10-28,1433.124482181883
Antony Dupuis,2003-01-27,1453.3714332264638
Antony Dupuis,2003-01-27,1440.9445758249483
Antony Dupuis,2004-02-09,1492.8245223351682
Antony Dupuis,2004-10-25,1435.7011983738428
Antony Dupuis,2005-09-26,1512.6815663805685
Antso Rakotondramanga,2012-02-10,1484.0
Aqeel Khan,2003-04-04,1488.0023758476143
Arnaud Boetsch,1998-02-09,1484.0
Arnaud Boetsch,1998-03-09,1467.263693206478
Arnaud Clement,1998-03-09,1488.973082802207
Arnaud Clement,1998-10-12,1474.9477848428155
Arnaud Clement,1998-10-19,1461.4386637115992
Arnaud Clement,1998-11-02,1447.2138632058418
Arnaud Clement,1998-11-09,1500.1214726078676
Arnaud Clement,1998-11-09,1488.1303100864006
Arnaud Clement,1999-02-08,1503.3299929780958
Arnaud Clement,1999-02-08,1488.7067180017082
Arnaud Clement,1999-03-01,1473.2266097722775
Arnaud Clement,1999-10-18,1458.578681546005
Arnaud Clement,1999-11-01,1444.9238207761996
