player_name,date,player_hard_elo
Fabrice Santoro,1999-08-02,1602.6166597049303
Fabrice Santoro,1999-08-09,1618.2994120865915
Fabrice Santoro,1999-08-09,1603.617950117863
Fabrice Santoro,1999-08-16,1615.0158649458183
Fabrice Santoro,1999-08-16,1631.17569369284
Fabrice Santoro,1999-08-23,1642.453379767086
Fabrice Santoro,1999-08-23,1632.1181429499911
Fabrice Santoro,1999-08-30,1661.2968991897712
Fabrice Santoro,1999-08-30,1639.8801433646627
Fabrice Santoro,1999-09-27,1662.4695058059526
Fabrice Santoro,1999-09-27,1642.548983864385
Fabrice Santoro,1999-10-25,1652.6051690375136
Fabrice Santoro,1999-10-25,1639.9867804482612
Fabrice Santoro,2000-01-03,1709.3096831661235
Fabrice Santoro,2000-01-17,1675.8119314629164
Fabrice Santoro,2000-02-07,1734.2149059601902
Fabrice Santoro,2000-02-07,1713.1168133832068
Fabrice Santoro,2000-02-14,1624.5960807291372
Fabrice Santoro,2000-02-14,1612.218452332956
Fabrice Santoro,2000-02-21,1638.7142738685284
Fabrice Santoro,2000-02-21,1627.7486143904189
Fabrice Santoro,2000-03-13,1628.2959472437014
Fabrice Santoro,2000-03-13,1615.2989053658753
Fabrice Santoro,2000-03-20,1590.7544093853096
Fabrice Santoro,2000-07-31,1585.5792430460858
Fabrice Santoro,2000-08-07,1629.662721628547
Fabrice Santoro,2000-08-07,1636.8779656072202
Fabrice Santoro,2000-08-14,1607.1179580016342
Fabrice Santoro,2000-08-21,1647.6569891719869
Fabrice Santoro,2000-08-21,1651.0383853828112
Fabrice Santoro,2000-08-28,1688.511453982893
Fabrice Santoro,2000-09-18,1675.842047243165
Fabrice Santoro,2000-09-18,1661.885437773475
Fabrice Santoro,2000-10-09,1628.1774182959848
Fabrice Santoro,2000-10-09,1612.8333107893745
Fabrice Santoro,2000-10-16,1617.0097771615576
Fabrice Santoro,2000-10-30,1623.7903568696522
Fabrice Santoro,2000-10-30,1605.0424274513255
Fabrice Santoro,2000-11-20,1652.7618407317846
Fabrice Santoro,2001-01-01,1663.2469820325632
Fabrice Santoro,2001-01-08,1647.9237233543765
Fabrice Santoro,2001-01-08,1650.2722381266703
Fabrice Santoro,2001-01-15,1678.003757286973
Fabrice Santoro,2001-01-15,1664.040693865813
Fabrice Santoro,2001-02-12,1679.849165521754
Fabrice Santoro,2001-02-12,1660.1685965915738
Fabrice Santoro,2001-02-19,1643.7663319333042
Fabrice Santoro,2001-03-05,1670.2884891659833
Fabrice Santoro,2001-03-05,1662.1330340609031
Fabrice Santoro,2001-03-12,1677.3227601140077
Fabrice Santoro,2001-03-12,1666.9173284544831
Fabrice Santoro,2001-03-19,1648.7272403335342
Fabrice Santoro,2001-03-19,1671.762330051508
Fabrice Santoro,2001-07-30,1652.3504338076984
Fabrice Santoro,2001-07-30,1685.093500301139
Fabrice Santoro,2001-08-06,1702.3248719997928
Fabrice Santoro,2001-08-06,1687.333363279087
Fabrice Santoro,2001-08-13,1655.7155174808354
Fabrice Santoro,2001-08-13,1646.8698927933488
Fabrice Santoro,2001-08-27,1675.924527632388
Fabrice Santoro,2001-08-27,1659.8492646294706
Fabrice Santoro,2001-10-08,1639.3071863760379
Fabrice Santoro,2001-10-15,1635.4764085775255
Fabrice Santoro,2001-10-22,1675.713249809234
Fabrice Santoro,2001-10-22,1665.9194621555062
Fabrice Santoro,2001-12-31,1687.742183318919
Fabrice Santoro,2001-12-31,1677.1182026280908
Fabrice Santoro,2002-01-07,1682.1261055624473
Fabrice Santoro,2002-01-14,1678.765489668001
Fabrice Santoro,2002-02-11,1737.7504126870729
Fabrice Santoro,2002-02-11,1722.8747231352988
Fabrice Santoro,2002-02-18,1692.649616901648
Fabrice Santoro,2002-02-18,1683.2982357757928
Fabrice Santoro,2002-02-25,1699.9107524988465
Fabrice Santoro,2002-03-11,1694.9539252553573
Fabrice Santoro,2002-03-11,1684.3254542076254
Fabrice Santoro,2002-03-18,1662.0107668525598
Fabrice Santoro,2002-07-29,1683.6984961816588
Fabrice Santoro,2002-07-29,1700.1847119810473
Fabrice Santoro,2002-08-05,1682.1945642908133
Fabrice Santoro,2002-08-12,1699.4355889928827
Fabrice Santoro,2002-08-12,1675.0918145014468
Fabrice Santoro,2002-08-19,1661.1400808598898
Fabrice Santoro,2002-08-26,1702.035933270776
Fabrice Santoro,2002-10-14,1704.1032121796077
Fabrice Santoro,2002-10-14,1702.3695717984283
Fabrice Santoro,2002-10-21,1694.4567948226863
Fabrice Santoro,2002-10-21,1682.832829660523
Fabrice Santoro,2002-12-30,1635.6933974298834
Fabrice Santoro,2002-12-30,1630.5787108826894
Fabrice Santoro,2003-01-13,1619.9117526007572
Fabrice Santoro,2003-01-13,1612.4218108793702
Fabrice Santoro,2003-02-10,1605.1249591419332
Fabrice Santoro,2003-02-17,1654.5978871296895
Fabrice Santoro,2003-02-17,1645.5529114049411
Fabrice Santoro,2003-02-24,1644.7841007403572
Fabrice Santoro,2003-02-24,1627.4242053711105
Fabrice Santoro,2003-03-10,1638.7852574669191
Fabrice Santoro,2003-04-04,1608.2953127463145
Fabrice Santoro,2003-08-04,1621.4607457756902
Fabrice Santoro,2003-08-11,1643.6041975509943
Fabrice Santoro,2003-08-11,1621.1607636014958
Fabrice Santoro,2003-08-25,1616.3104429164546
Fabrice Santoro,2003-08-25,1596.839020302829
Fabrice Santoro,2003-09-22,1653.229852967416
Fabrice Santoro,2003-09-29,1681.3948189465216
Fabrice Santoro,2003-09-29,1664.1036554925001
Fabrice Santoro,2004-01-12,1623.7092254393842
Fabrice Santoro,2004-01-12,1604.8004251910377
Fabrice Santoro,2004-01-19,1667.6577635143224
Fabrice Santoro,2004-01-19,1649.4868259455936
Fabrice Santoro,2004-02-23,1636.8039122505566
Fabrice Santoro,2004-03-01,1677.1022547891134
Fabrice Santoro,2004-03-01,1657.705309796704
Fabrice Santoro,2004-03-08,1566.9577048339168
Fabrice Santoro,2004-03-22,1583.4634068006835
Fabrice Santoro,2004-07-19,1581.3902630680452
Fabrice Santoro,2004-07-19,1570.9027154886187
Fabrice Santoro,2004-07-26,1614.7086925854796
Fabrice Santoro,2004-07-26,1638.9723248501978
Fabrice Santoro,2004-08-02,1683.1166411561276
Fabrice Santoro,2004-08-02,1666.5770886886273
Fabrice Santoro,2004-08-16,1658.1453328148575
Fabrice Santoro,2004-08-16,1644.6592045736636
Fabrice Santoro,2004-08-30,1650.6038482021124
Fabrice Santoro,2004-08-30,1659.5483360160647
Fabrice Santoro,2005-01-03,1694.5197633415032
Fabrice Santoro,2005-01-03,1685.2517890689355
Fabrice Santoro,2005-01-17,1677.0283893092708
Fabrice Santoro,2005-02-21,1669.1429755240893
Fabrice Santoro,2005-03-07,1667.5853938906434
Fabrice Santoro,2005-03-07,1689.2129423298602
Fabrice Santoro,2005-08-08,1670.2597046792753
Fabrice Santoro,2005-08-15,1693.7895531721815
Fabrice Santoro,2005-08-15,1676.6864086866017
Fabrice Santoro,2005-08-22,1657.2048728222262
Fabrice Santoro,2005-08-22,1653.7625206175992
Fabrice Santoro,2005-08-29,1679.8979898577065
Fabrice Santoro,2005-08-29,1678.3747046891144
Fabrice Santoro,2005-10-03,1665.3715997618513
Fabrice Santoro,2005-10-03,1655.6866057504096
Fabrice Santoro,2006-01-02,1588.8126991628449
Fabrice Santoro,2006-01-02,1588.0172493231792
Fabrice Santoro,2006-01-09,1628.562106310406
Fabrice Santoro,2006-01-16,1631.9874435376742
Fabrice Santoro,2006-01-16,1641.2599249376065
Fabrice Santoro,2006-02-13,1616.260466031604
Fabrice Santoro,2006-02-13,1605.0970986656478
Fabrice Santoro,2006-02-20,1612.1924175463419
Fabrice Santoro,2006-02-20,1596.9549123141326
Fabrice Santoro,2006-02-27,1577.9365040026075
Fabrice Santoro,2006-03-06,1596.6571216455286
Fabrice Santoro,2006-03-20,1623.3391630614665
Fabrice Santoro,2006-03-20,1612.1126318728334
Fabrice Santoro,2006-08-07,1580.8024613838165
Fabrice Santoro,2006-08-14,1575.5985966882372
Fabrice Santoro,2006-08-21,1652.3417080951651
Fabrice Santoro,2006-08-28,1587.7491073946994
Fabrice Santoro,2006-10-02,1609.7209220208244
Fabrice Santoro,2007-01-01,1693.464970578627
Fabrice Santoro,2007-01-01,1678.4793906654231
Fabrice Santoro,2007-01-08,1598.4408392217324
Fabrice Santoro,2007-01-15,1685.2132869066647
Fabrice Santoro,2007-01-15,1676.330963764879
Fabrice Santoro,2007-02-12,1672.2899423015624
Fabrice Santoro,2007-02-12,1663.4222975401117
Fabrice Santoro,2007-02-26,1669.005775365542
Fabrice Santoro,2007-02-26,1655.7221838811058
Fabrice Santoro,2007-03-19,1667.7129175189943
Fabrice Santoro,2007-03-19,1657.9997542574617
Fabrice Santoro,2007-08-27,1669.3443677831451
Fabrice Santoro,2007-08-27,1660.300761280632
Fabrice Santoro,2007-09-24,1607.6962324626847
Fabrice Santoro,2007-09-24,1618.5499203110776
Fabrice Santoro,2007-10-01,1583.4905249072103
Fabrice Santoro,2007-10-08,1634.9843457396137
Fabrice Santoro,2007-10-15,1616.9014424798138
Fabrice Santoro,2007-10-28,1625.8169015013655
Fabrice Santoro,2007-10-28,1640.393879333143
Fabrice Santoro,2007-12-31,1685.999859570891
Fabrice Santoro,2007-12-31,1675.9636139640434
Fabrice Santoro,2008-01-07,1686.9361719617975
Fabrice Santoro,2008-01-07,1670.032609957124
Fabrice Santoro,2008-01-14,1690.6773796527584
Fabrice Santoro,2008-01-14,1687.6942267800573
Fabrice Santoro,2008-02-25,1639.5545358272668
Fabrice Santoro,2008-03-03,1691.6308362983195
Fabrice Santoro,2008-03-03,1684.7253517677702
Fabrice Santoro,2008-03-27,1699.4628066171167
Fabrice Santoro,2008-03-27,1689.76519355505
Fabrice Santoro,2008-07-14,1664.5989046952009
Fabrice Santoro,2008-08-25,1678.58104460293
Fabrice Santoro,2008-09-22,1655.1581502641984
Fabrice Santoro,2008-10-06,1688.8556008438006
Fabrice Santoro,2008-10-06,1673.4795053066941
Fabrice Santoro,2009-01-05,1595.5930963232279
Fabrice Santoro,2009-01-19,1609.7316650560067
Fabrice Santoro,2009-01-19,1624.2036807276675
Fabrice Santoro,2009-02-16,1600.6171496311026
Fabrice Santoro,2009-02-23,1608.5427086272036
Fabrice Santoro,2009-02-23,1614.6423507290529
Fabrice Santoro,2009-03-25,1615.1816536221897
Fabrice Santoro,2009-03-25,1604.0537902131477
Fabrice Santoro,2009-08-23,1670.7668705683825
Fabrice Santoro,2009-08-23,1663.1377775591695
Fabrice Santoro,2009-08-31,1588.6519501539583
Fabrice Santoro,2009-09-21,1638.4714513940257
Fabrice Santoro,2009-09-28,1666.265706962127
Fabrice Santoro,2009-10-05,1677.3099034153597
Fabrice Santoro,2009-10-05,1665.2588768258786
Fabrice Santoro,2009-10-19,1615.4002441110015
Fabrice Santoro,2009-10-19,1598.1233225638316
Fabrice Santoro,2009-10-26,1606.3024183868383
Fabrice Santoro,2009-11-08,1630.981821841243
Fabrice Santoro,2010-01-18,1618.8045976236374
Facundo Arguello,2013-07-15,1486.8630963359162
Facundo Arguello,2014-07-14,1474.2204462460393
Facundo Bagnis,2014-08-25,1491.906263330236
Facundo Bagnis,2016-08-29,1486.3162582563577
Facundo Bagnis,2017-01-02,1473.2665116974022
Facundo Bagnis,2017-01-09,1457.3080135694775
Facundo Bagnis,2017-01-16,1448.0125668818268
Facundo Bagnis,2017-03-06,1471.0215892546164
Facundo Bagnis,2017-03-06,1466.3318341714655
Facundo Bagnis,2017-03-20,1457.2251741263233
Facundo Bagnis,2018-08-27,1454.4399889554707
Facundo Bagnis,2021-07-24,1441.7673185402616
Facundo Bagnis,2021-08-23,1447.48688958355
Facundo Bagnis,2021-08-30,1467.02505121124
Facundo Bagnis,2021-08-30,1457.0771157012382
Facundo Bagnis,2021-10-04,1428.5942369276781
Facundo Bagnis,2022-01-03,1471.2184787277743
Facundo Bagnis,2022-01-03,1443.60032843978
Facundo Bagnis,2022-01-10,1463.0344066120088
Facundo Bagnis,2022-01-17,1449.569124433121
Facundo Bagnis,2022-03-07,1460.9397650022472
Facundo Bagnis,2022-03-07,1440.716191829944
Facundo Bagnis,2022-03-21,1452.8915999458743
Facundo Bagnis,2022-08-01,1463.7995910090767
Facundo Bagnis,2022-08-01,1443.6152544624058
Facundo Bagnis,2022-08-29,1457.8427201293107
Facundo Bagnis,2023-01-16,1451.4166813079805
Facundo Bagnis,2023-02-04,1461.583184852464
Facundo Bagnis,2023-03-20,1467.691664939909
Facundo Bagnis,2023-03-20,1449.7863912474252
Facundo Diaz Acosta,2023-08-21,1503.8102270727672
Facundo Diaz Acosta,2023-08-21,1485.9926366484103
Facundo Diaz Acosta,2023-08-28,1492.0762053619796
Facundo Diaz Acosta,2024-01-08,1481.9667424412237
Facundo Diaz Acosta,2024-01-15,1477.9619887343752
Facundo Diaz Acosta,2024-03-18,1468.3438559105073
Facundo Diaz Acosta,2024-07-29,1456.2642830712116
Facundo Diaz Acosta,2024-08-26,1473.5132515811072
Facundo Diaz Acosta,2024-08-26,1468.11210453744
Facundo Diaz Acosta,2024-10-02,1461.8947198742155
Facundo Diaz Acosta,2024-10-14,1446.8889664813642
Facundo Mena,2022-09-19,1481.1971865059895
Fadi Youssef,2002-04-05,1487.3440380216687
Faisal Aidil,2006-02-10,1516.0
Fajing Sun,2024-09-18,1483.810916426769
Farrukh Dustov,2005-03-04,1503.7340358713202
Farrukh Dustov,2005-03-04,1483.4838452770098
Farrukh Dustov,2006-02-10,1495.0969799898346
Farrukh Dustov,2007-04-06,1478.6940609358323
Farrukh Dustov,2009-09-18,1469.317315824197
Farrukh Dustov,2010-03-05,1454.6608526718987
Farrukh Dustov,2010-07-09,1472.538713586741
Farrukh Dustov,2011-07-08,1463.52573717743
Farrukh Dustov,2012-02-10,1479.7322752078849
Farrukh Dustov,2014-04-04,1482.2272118620776
Farrukh Dustov,2014-04-04,1465.8554662592335
Farrukh Dustov,2014-07-14,1474.1558475737272
Favel Antonio Freyre Perdomo,2004-02-06,1484.0
Fazaluddin Syed,2001-01-01,1482.0439652193293
Fazaluddin Syed,2001-02-09,1463.655301253381
Febi Widhiyanto,1998-07-17,1500.7335297935435
Febi Widhiyanto,1998-07-17,1483.9970892384258
Febi Widhiyanto,1998-09-25,1468.133861495349
Febi Widhiyanto,1999-02-12,1503.553326872793
Febi Widhiyanto,1999-04-02,1475.4127824550446
Febi Widhiyanto,2000-02-04,1524.4773754109942
Febi Widhiyanto,2000-02-04,1506.7456748771888
Febi Widhiyanto,2000-04-07,1508.8865258299038
Febi Widhiyanto,2002-04-05,1523.446118831601
Febi Widhiyanto,2002-04-05,1505.0487739126456
Febi Widhiyanto,2003-02-07,1520.4274763790293
Febi Widhiyanto,2003-02-07,1504.6998285472257
Febi Widhiyanto,2003-04-04,1521.0594468256709
Febi Widhiyanto,2004-02-06,1535.8752732583007
Febi Widhiyanto,2004-04-09,1563.151345835654
Febi Widhiyanto,2006-04-07,1587.365197603806
Federico Agustin Gomez,2024-09-18,1508.4709193025624
Federico Agustin Gomez,2024-09-18,1491.4363819734049
Federico Browne,2001-09-10,1511.8102311783834
Federico Browne,2001-09-10,1492.4795946891747
Federico Browne,2003-09-08,1480.4922938323375
Federico Browne,2003-09-22,1467.6136746729676
Federico Browne,2003-09-29,1508.5024731322712
Federico Browne,2003-09-29,1497.2396002544447
Federico Browne,2004-03-08,1454.394747707713
Federico Camacho,1999-07-16,1483.1764219388476
Federico Coria,2020-08-31,1516.6525226645394
Federico Coria,2020-08-31,1503.5544849252742
Federico Coria,2020-10-19,1468.5431015257109
Federico Coria,2020-11-02,1486.8356332246506
Federico Coria,2021-02-01,1476.6570583532466
Federico Coria,2021-02-01,1471.8854817592721
Federico Coria,2021-02-08,1441.4112646255546
Federico Coria,2021-03-22,1451.0127376554583
Federico Coria,2021-07-24,1458.0065104551973
Federico Coria,2021-08-23,1463.212075281772
Federico Coria,2021-08-23,1455.5309771288523
Federico Coria,2021-08-30,1444.6721075418657
Federico Coria,2021-10-04,1439.2488298746043
Federico Coria,2021-10-18,1457.2645729706692
Federico Coria,2021-10-18,1447.5357487057822
Federico Coria,2022-01-17,1467.851985210309
Federico Coria,2022-03-07,1482.4959155434713
Federico Coria,2022-03-07,1462.8854462978247
Federico Coria,2022-03-21,1477.1066928732193
Federico Coria,2022-08-22,1469.5896847234908
Federico Coria,2022-08-29,1488.9456705055964
Federico Coria,2022-08-29,1485.2642179468535
Federico Coria,2023-01-02,1476.074840855649
Federico Coria,2023-01-09,1455.415455093542
Federico Coria,2023-01-16,1446.4736744362444
Federico Coria,2023-03-06,1437.574969358501
Federico Coria,2023-03-20,1431.8495827811935
Federico Coria,2024-01-15,1423.5785096091092
Federico Coria,2024-08-19,1413.5342616464143
Federico Coria,2024-08-26,1404.9025172311137
Federico Delbonis,2010-09-20,1483.1537900197939
Federico Delbonis,2012-10-15,1469.2547546193607
Federico Delbonis,2013-09-16,1455.5689777832138
Federico Delbonis,2013-09-23,1496.9982989925566
Federico Delbonis,2013-09-23,1490.0844205167036
Federico Delbonis,2014-01-06,1475.4265122749832
Federico Delbonis,2014-01-13,1460.5562799547974
Federico Delbonis,2014-03-06,1448.0461851280734
Federico Delbonis,2014-03-19,1437.923274700204
Federico Delbonis,2014-08-04,1431.012289976372
Federico Delbonis,2014-08-10,1428.311876158525
Federico Delbonis,2014-08-17,1449.8438370035415
Federico Delbonis,2014-08-17,1441.9388471712948
Federico Delbonis,2014-08-25,1459.7957881010855
Federico Delbonis,2014-08-25,1454.0947509931257
Federico Delbonis,2014-09-22,1444.6405124233468
Federico Delbonis,2014-09-29,1437.6347187543272
Federico Delbonis,2014-10-13,1432.4446668532344
Federico Delbonis,2014-10-20,1417.0033844582356
Federico Delbonis,2015-01-12,1406.917452988859
Federico Delbonis,2015-01-19,1396.199255607443
Federico Delbonis,2015-03-12,1417.3982460411153
Federico Delbonis,2015-03-12,1414.248676473478
Federico Delbonis,2015-03-25,1436.4268448138573
Federico Delbonis,2015-03-25,1434.885403300491
Federico Delbonis,2015-08-23,1427.023322030397
Federico Delbonis,2015-08-31,1422.557109795216
Federico Delbonis,2015-09-18,1418.9063167766105
Federico Delbonis,2015-09-21,1398.4932305367352
Federico Delbonis,2015-10-19,1417.949783904843
Federico Delbonis,2015-10-19,1413.4861503410464
Federico Delbonis,2016-01-11,1435.436133385447
Federico Delbonis,2016-01-11,1425.9943971956795
Federico Delbonis,2016-01-18,1471.5429048593369
Federico Delbonis,2016-01-18,1467.1894071693616
Federico Delbonis,2016-03-07,1538.7408739097687
Federico Delbonis,2016-03-07,1533.48698352823
Federico Delbonis,2016-03-21,1546.2476827599328
Federico Delbonis,2016-03-21,1539.7808291950312
Federico Delbonis,2016-07-25,1520.323404052836
Federico Delbonis,2016-08-08,1518.5857754677606
Federico Delbonis,2016-08-15,1511.8387798348576
Federico Delbonis,2016-08-22,1496.780074694888
Federico Delbonis,2016-08-29,1510.2977084002955
Federico Delbonis,2016-08-29,1506.7360132281706
Federico Delbonis,2016-09-26,1492.7242457890736
Federico Delbonis,2016-10-03,1487.2550344993567
Federico Delbonis,2016-10-10,1475.239670729924
Federico Delbonis,2016-10-17,1465.5441968084817
Federico Delbonis,2016-10-24,1514.1310251256368
Federico Delbonis,2016-10-24,1508.2084568866396
Federico Delbonis,2016-11-25,1531.9942532564373
Federico Delbonis,2016-11-25,1505.8858438333837
Federico Delbonis,2017-01-16,1524.3301442417178
Federico Delbonis,2017-03-06,1545.900634583825
Federico Delbonis,2017-03-06,1543.8379311216788
Federico Delbonis,2017-03-20,1606.6962656218916
Federico Delbonis,2017-03-20,1603.6111713598657
Federico Delbonis,2018-01-01,1580.5107655275483
Federico Delbonis,2018-01-15,1569.1502017541056
Federico Delbonis,2018-03-05,1591.672411991508
Federico Delbonis,2018-03-05,1590.996000931779
Federico Delbonis,2018-08-27,1580.9933108935027
Federico Delbonis,2019-01-14,1569.0285764297723
Federico Delbonis,2019-03-04,1551.6575224639382
Federico Delbonis,2019-03-18,1588.9918604273837
Federico Delbonis,2019-03-18,1550.3790391358266
Federico Delbonis,2019-08-12,1581.423999881492
Federico Delbonis,2019-08-26,1562.457384568847
Federico Delbonis,2019-10-14,1548.8827812203303
Federico Delbonis,2020-01-13,1530.4299673791675
Federico Delbonis,2020-01-20,1548.9692770017436
Federico Delbonis,2020-01-20,1547.4735586624793
Federico Delbonis,2020-08-31,1543.8468129246749
Federico Delbonis,2020-10-26,1530.0908163643792
Federico Delbonis,2020-11-02,1517.7264505580147
Federico Delbonis,2021-02-01,1425.7543053684717
Federico Delbonis,2021-03-22,1495.2741870242362
Federico Delbonis,2021-08-16,1482.788415294084
Federico Delbonis,2021-08-23,1449.0739016080815
Federico Delbonis,2021-08-30,1458.345516568659
Federico Delbonis,2021-09-27,1421.4691490076975
Federico Delbonis,2021-10-04,1487.4888126752812
Federico Delbonis,2021-10-18,1436.5870354550232
Federico Delbonis,2021-10-25,1464.1168243911475
Federico Delbonis,2021-11-01,1505.7775022257304
Federico Delbonis,2022-01-03,1441.7003729701644
Federico Delbonis,2022-01-03,1424.1907974552769
Federico Delbonis,2022-01-10,1427.3230617387073
Federico Delbonis,2022-01-17,1417.0849589497482
Federico Delbonis,2022-03-07,1413.8923721651904
Federico Delbonis,2022-03-21,1409.4301386419334
Federico Delbonis,2022-08-29,1404.743768861988
Federico Dondo,1999-04-02,1529.2750951788173
Federico Dondo,2000-02-04,1512.1549571579399
Federico Dondo,2002-02-08,1527.5954289514987
Federico Gaio,2016-10-17,1487.0078403427813
Federico Gaio,2017-03-06,1480.0373293961895
Federico Gaio,2018-08-27,1477.4300282378317
Federico Gaio,2019-02-25,1466.5885393330077
Federico Gaio,2020-08-31,1455.8341336923027
Federico Gaio,2021-03-22,1445.7735683646988
Federico Gaio,2021-09-27,1441.7083672618353
Federico Gaio,2022-01-31,1431.8219545247132
Federico Luzzi,2001-08-13,1488.7638741065032
Federico Luzzi,2001-12-31,1459.2878641610496
Federico Luzzi,2002-01-14,1476.3520220531439
Federico Luzzi,2005-01-10,1477.5563393006048
Federico Luzzi,2005-01-10,1467.6090881380424
Federico Luzzi,2005-01-17,1453.4931089176803
Federico Luzzi,2006-01-09,1444.241481721355
Federico Luzzi,2006-01-16,1458.8944699370722
Federico Luzzi,2006-01-16,1452.115665269633
Federico Luzzi,2007-01-01,1475.8558313589058
Federico Luzzi,2007-01-01,1469.0098576630808
Federico Luzzi,2007-07-20,1482.6929730713314
Federico Rodriguez,2004-04-09,1483.3615704366393
Federico Sansonetti,2004-04-09,1484.0
Federico Zeballos,2012-02-10,1515.3717394442456
Federico Zeballos,2012-02-10,1499.4578121807801
Federico Zeballos,2015-03-06,1484.982021949127
Federico Zeballos,2017-02-03,1499.512429728945
Federico Zeballos,2017-02-03,1488.8585313913575
Federico Zeballos,2019-09-13,1491.2974493064273
Federico Zeballos,2019-09-13,1474.1072466033027
Federico Zeballos,2022-09-16,1475.1157190936372
Feliciano Lopez,2002-03-04,1582.7264047994954
Feliciano Lopez,2002-03-04,1563.487321800177
Feliciano Lopez,2002-03-18,1607.1796948124604
Feliciano Lopez,2002-03-18,1593.33839108161
Feliciano Lopez,2002-08-12,1570.7099909675658
Feliciano Lopez,2002-08-19,1555.4404273933935
Feliciano Lopez,2002-08-26,1577.4543904501536
Feliciano Lopez,2002-08-26,1560.5788332356806
Feliciano Lopez,2002-09-09,1532.1827439282763
Feliciano Lopez,2002-09-23,1580.0321621419926
Feliciano Lopez,2002-09-23,1587.2104456712825
Feliciano Lopez,2002-09-30,1568.3379379372984
Feliciano Lopez,2002-09-30,1560.7846287160105
Feliciano Lopez,2002-10-14,1525.9071931810015
Feliciano Lopez,2002-10-14,1538.1777295092008
Feliciano Lopez,2002-10-21,1546.733052108564
Feliciano Lopez,2002-12-30,1569.7981927730757
Feliciano Lopez,2003-01-06,1569.4224105758917
Feliciano Lopez,2003-01-13,1568.3609233911527
Feliciano Lopez,2003-01-13,1578.1553823958193
Feliciano Lopez,2003-02-10,1567.1187321903328
Feliciano Lopez,2003-02-17,1573.7373507799566
Feliciano Lopez,2003-02-24,1604.0378020422713
Feliciano Lopez,2003-02-24,1588.3710322819622
Feliciano Lopez,2003-03-10,1592.6045782226665
Feliciano Lopez,2003-03-10,1583.583029780827
Feliciano Lopez,2003-03-17,1574.2744859307543
Feliciano Lopez,2003-08-04,1593.0593959370374
Feliciano Lopez,2003-08-04,1598.4701376680696
Feliciano Lopez,2003-08-11,1621.4321234006238
Feliciano Lopez,2003-08-11,1608.054468356292
Feliciano Lopez,2003-08-18,1590.0251826280455
Feliciano Lopez,2003-08-25,1549.035745634513
Feliciano Lopez,2003-10-06,1591.272215068299
Feliciano Lopez,2003-10-06,1589.9638005841127
Feliciano Lopez,2003-10-13,1564.8088346779925
Feliciano Lopez,2003-10-13,1582.3127274234573
Feliciano Lopez,2004-01-12,1644.7164960472398
Feliciano Lopez,2004-01-19,1651.7602155763714
Feliciano Lopez,2004-03-01,1627.7334781369464
Feliciano Lopez,2004-03-01,1660.474878725991
Feliciano Lopez,2004-03-08,1601.6110226411463
Feliciano Lopez,2004-03-22,1622.3799803572851
Feliciano Lopez,2004-07-26,1624.0965111451349
Feliciano Lopez,2004-07-26,1620.2800075105424
Feliciano Lopez,2004-08-02,1633.1242026075495
Feliciano Lopez,2004-08-02,1610.6097135115645
Feliciano Lopez,2004-08-16,1667.8313229811229
Feliciano Lopez,2004-08-16,1677.5810811849653
Feliciano Lopez,2004-08-30,1677.9290602020874
Feliciano Lopez,2004-08-30,1673.0560589946201
Feliciano Lopez,2004-09-27,1568.2946399199607
Feliciano Lopez,2004-10-11,1657.8546930354005
Feliciano Lopez,2004-10-18,1592.0674897385588
Feliciano Lopez,2004-10-18,1577.7180528470606
Feliciano Lopez,2004-10-25,1623.9121527567909
Feliciano Lopez,2004-10-25,1603.096483420545
Feliciano Lopez,2005-01-03,1633.470687344461
Feliciano Lopez,2005-01-03,1632.126496187589
Feliciano Lopez,2005-01-10,1712.2258248097594
Feliciano Lopez,2005-01-10,1693.5896865895872
Feliciano Lopez,2005-01-17,1682.7242926593392
Feliciano Lopez,2005-01-17,1671.884147975529
Feliciano Lopez,2005-02-07,1660.826123206492
Feliciano Lopez,2005-02-07,1677.907656325789
Feliciano Lopez,2005-02-14,1653.828356824659
Feliciano Lopez,2005-02-21,1652.3935862112357
Feliciano Lopez,2005-02-21,1647.3591134132137
Feliciano Lopez,2005-03-04,1629.6521692850934
Feliciano Lopez,2005-03-07,1685.9908848405662
Feliciano Lopez,2005-03-07,1670.0370394879467
Feliciano Lopez,2005-03-21,1674.0730979979194
Feliciano Lopez,2005-08-08,1635.9203231411452
Feliciano Lopez,2005-08-15,1614.689236350466
Feliciano Lopez,2005-08-22,1676.253907882271
Feliciano Lopez,2005-08-22,1696.5491048205058
Feliciano Lopez,2005-08-29,1683.4845360994063
Feliciano Lopez,2005-08-29,1663.7542936006357
Feliciano Lopez,2005-10-10,1704.5411912266966
Feliciano Lopez,2005-10-10,1692.5615427059722
Feliciano Lopez,2005-10-17,1664.6256009506794
Feliciano Lopez,2006-01-02,1562.120393975709
Feliciano Lopez,2006-01-02,1548.335493053947
Feliciano Lopez,2006-01-09,1585.7088355457697
Feliciano Lopez,2006-01-16,1559.3078802834511
Feliciano Lopez,2006-01-16,1554.8502760258298
Feliciano Lopez,2006-02-13,1520.1888731375645
Feliciano Lopez,2006-02-27,1539.4812852648276
Feliciano Lopez,2006-03-06,1552.49882186844
Feliciano Lopez,2006-03-20,1588.0790956357591
Feliciano Lopez,2006-03-20,1574.402160334393
Feliciano Lopez,2006-07-31,1567.454494525184
Feliciano Lopez,2006-07-31,1553.256313345022
