player_name,date,player_elo
Adrian Voinea,2002-06-10,1470.1300045124135
Adrian Voinea,2002-06-10,1459.1218874287376
Adrian Voinea,2002-06-17,1496.8256603808968
Adrian Voinea,2002-06-17,1486.7599131321033
Adrian Voinea,2002-06-24,1496.4463740940355
Adrian Voinea,2002-06-24,1480.8958135122289
Adrian Voinea,2003-06-09,1473.1034632389824
Adrian Voinea,2003-06-23,1456.4287972620539
Adrien Bossel,2013-07-08,1485.7724086725548
Adrien Bossel,2015-07-13,1471.7361484101532
Agustin Calleri,2001-06-25,1484.3727272092046
Agustin Calleri,2002-06-17,1470.6926815979473
Agustin Calleri,2002-06-24,1458.4445856243449
Agustin Calleri,2003-06-23,1475.1192516012734
Agustin Calleri,2003-06-23,1461.3929811247071
Agustin Calleri,2006-06-19,1460.0547810096718
Agustin Calleri,2006-06-26,1483.5309616860588
Agustin Calleri,2006-06-26,1467.0180466085562
Agustin Calleri,2007-06-18,1444.8295207878232
Agustin Calleri,2007-06-25,1475.5467625877277
Agustin Calleri,2007-06-25,1462.7421354864587
Agustin Calleri,2008-06-23,1462.4399625237654
Agustin Calleri,2008-06-23,1448.9762661815264
Agustin Calleri,2009-06-22,1437.3521790278858
Aisam Ul Haq Qureshi,1998-09-25,1516.0
Aisam Ul Haq Qureshi,1998-09-25,1500.0
Aisam Ul Haq Qureshi,2002-04-05,1516.0
Aisam Ul Haq Qureshi,2002-09-20,1545.1281248226185
Aisam Ul Haq Qureshi,2002-09-20,1526.61002023523
Aisam Ul Haq Qureshi,2003-09-19,1541.3869740438074
Aisam Ul Haq Qureshi,2003-09-19,1524.2482023023624
Aisam Ul Haq Qureshi,2004-06-14,1514.788827327458
Aisam Ul Haq Qureshi,2005-03-04,1529.6244144256113
Aisam Ul Haq Qureshi,2005-04-29,1576.5360145086493
Aisam Ul Haq Qureshi,2006-04-07,1577.4616859413204
Aisam Ul Haq Qureshi,2006-06-19,1564.81289678874
Aisam Ul Haq Qureshi,2007-06-11,1616.9313685440493
Aisam Ul Haq Qureshi,2007-06-11,1596.6397988165345
Aisam Ul Haq Qureshi,2007-06-25,1605.7915366418467
Aisam Ul Haq Qureshi,2007-06-25,1590.4488568087486
Aisam Ul Haq Qureshi,2007-07-09,1608.1538957233352
Aisam Ul Haq Qureshi,2007-07-09,1597.1532478533009
Aisam Ul Haq Qureshi,2008-07-07,1601.731062821701
Aisam Ul Haq Qureshi,2008-07-07,1586.0856531701238
Aisam Ul Haq Qureshi,2013-04-05,1546.4402344375321
Aisam Ul Haq Qureshi,2017-09-15,1560.3142289980326
Aisam Ul Haq Qureshi,2017-09-15,1540.8154314802089
Aisam Ul Haq Qureshi,2018-02-02,1554.944410604077
Aisam Ul Haq Qureshi,2018-04-06,1538.6246901996276
Aisam Ul Haq Qureshi,2020-03-06,1552.8532491907586
Aisam Ul Haq Qureshi,2021-03-05,1534.437870404996
Aisam Ul Haq Qureshi,2022-03-04,1548.8571213277569
Aisam Ul Haq Qureshi,2023-09-16,1562.6218819914986
Aisam Ul Haq Qureshi,2024-02-03,1547.0761217851468
Akira Santillan,2017-07-17,1516.0
Akira Santillan,2017-07-17,1499.4303971502025
Alan Mackin,2002-06-24,1483.1976257943998
Alan Mackin,2003-06-23,1468.432402585538
Alan Mackin,2005-06-06,1455.7427955493338
Alan Mackin,2005-06-13,1427.559237366555
Alan Mackin,2005-06-20,1441.7517262379788
Alan Mackin,2006-06-26,1414.82395112355
Alan Mackin,2006-07-21,1434.6697145069693
Alastair Gray,2019-07-15,1482.6723480415728
Alastair Gray,2021-06-21,1467.7172932859282
Alastair Gray,2022-06-27,1485.1997031525643
Alastair Gray,2022-06-27,1474.3149445222518
Albano Olivetti,2014-06-09,1483.1102922925727
Albano Olivetti,2016-06-27,1467.8874799629866
Albert Costa,1998-06-22,1516.736306793522
Albert Costa,1998-06-22,1500.6717400008492
Albert Costa,1999-06-21,1483.9045667344278
Albert Costa,2004-06-21,1467.0609671257203
Albert Montanes,2002-06-24,1486.492230478476
Albert Montanes,2003-06-23,1468.6852633252074
Albert Montanes,2004-06-21,1483.8241721652914
Albert Montanes,2004-06-21,1473.768854165541
Albert Montanes,2005-06-20,1459.1505863314849
Albert Montanes,2006-06-26,1443.1466447334667
Albert Montanes,2007-06-25,1429.0308543600113
Albert Montanes,2008-06-23,1446.9896624332182
Albert Montanes,2008-06-23,1443.158216669195
Albert Montanes,2009-06-22,1485.6314221137204
Albert Montanes,2009-06-22,1475.9753763429037
Albert Montanes,2010-06-21,1511.1085828638409
Albert Montanes,2010-06-21,1503.571610426402
Albert Montanes,2011-06-20,1492.4259724300089
Albert Montanes,2012-06-25,1481.3313083847743
Albert Montanes,2013-06-24,1464.4047154340128
Albert Montanes,2016-06-27,1450.7116015963718
Albert Portas,1998-06-22,1485.6039208502875
Albert Portas,1999-06-21,1468.6235848122194
Albert Portas,2000-06-12,1485.490558327426
Albert Portas,2000-06-12,1473.759353183286
Albert Portas,2000-06-26,1505.0994015254212
Albert Portas,2000-06-26,1492.945083668142
Albert Portas,2001-06-11,1477.4542814286533
Albert Portas,2001-06-25,1463.300804395338
Albert Portas,2002-06-17,1437.2204395655908
Albert Portas,2002-06-24,1453.3590716603146
Albert Portas,2003-06-16,1430.6642808181743
Albert Portas,2003-06-23,1417.8155848473166
Albert Portas,2006-06-26,1407.761041759742
Albert Ramos,2012-06-18,1483.3469571209346
Albert Ramos,2012-06-25,1481.6842725747942
Albert Ramos,2013-06-17,1500.5287621727725
Albert Ramos,2013-06-17,1490.0400284187754
Albert Ramos,2013-06-24,1483.1904628985633
Albert Ramos,2015-06-21,1467.9639672460069
Albert Ramos,2015-06-29,1491.7057682730353
Albert Ramos,2015-06-29,1486.2511702703382
Albert Ramos,2016-06-13,1473.375069748314
Albert Ramos,2016-06-27,1490.651415661134
Albert Ramos,2016-06-27,1504.524484714714
Albert Ramos,2017-06-19,1488.3161362710796
Albert Ramos,2017-07-03,1521.293669715653
Albert Ramos,2017-07-03,1514.1460671172688
Albert Ramos,2018-07-02,1495.7254705325386
Albert Ramos,2019-07-01,1484.7163129905
Albert Ramos,2021-06-14,1468.9673565271728
Albert Ramos,2021-06-21,1454.3926742361975
Albert Ramos,2021-06-28,1444.4158267931732
Albert Ramos,2022-06-13,1429.9626814388544
Albert Ramos,2022-06-27,1416.7249372177298
Albert Ramos,2023-06-26,1402.5164626474693
Albert Ramos,2023-07-03,1395.5767255518126
Alberto Berasategui,2000-06-26,1485.3845278027381
Alberto Martin,1999-06-14,1532.4816864786117
Alberto Martin,1999-06-14,1515.397118153769
