player_name,date,player_clay_elo
Abdelhak Hameurlaine,2004-07-16,1484.3476740546982
Abdelhak Hameurlaine,2006-07-21,1493.9385914866937
Abdelhak Hameurlaine,2006-07-21,1476.87522607466
Abdelhak Hameurlaine,2007-04-06,1479.2883330335549
Abdelhak Hameurlaine,2008-07-18,1468.0825928259715
Abdelhak Hameurlaine,2009-07-10,1457.1840935910093
Abdulhamid Mubarak,2016-03-04,1485.3985012326766
Abdullah Maqdas,2005-03-04,1518.069519177162
Abdullah Maqdas,2006-04-07,1547.8507275444238
Abdullah Maqdas,2015-07-17,1556.4117160113967
Abdullah Maqdas,2015-07-17,1542.8836730548348
Abdulrahman Alawadhi,2016-03-04,1484.6969042825103
Abedallah Shelbayh,2023-04-17,1505.806636771704
Abedallah Shelbayh,2023-04-17,1490.7785987613072
Abedallah Shelbayh,2023-04-24,1491.112602077322
Abedallah Shelbayh,2024-04-01,1475.0650303319353
Adam Chadaj,2005-07-15,1518.9242199101157
Adam Chadaj,2005-08-01,1514.0177400722926
Adam Chadaj,2005-08-01,1503.836744413155
Adam Hornby,2016-03-04,1485.9406686492905
Adam Jaya,2004-04-09,1485.4664823197759
Adam Kellner,2007-07-20,1483.372400991357
Adam Kellner,2010-07-09,1466.0098711222029
Adam Kellner,2011-07-08,1468.2164693962752
Adam Kellner,2011-07-08,1450.5640780963874
Adam Moundir,2019-04-05,1479.267774182516
Adam Moundir,2020-03-06,1496.2213968580622
Adam Moundir,2023-04-03,1478.1778731935365
Adam Pavlasek,2016-05-23,1516.9917607755592
Adam Pavlasek,2016-05-23,1508.446161508107
Adam Pavlasek,2016-07-18,1522.79204215257
Adam Pavlasek,2016-07-18,1525.1111611961887
Adam Pavlasek,2017-04-10,1514.6335692114935
Adam Pavlasek,2018-04-06,1523.7496310639394
Adam Pavlasek,2018-05-28,1538.0783065375845
Adam Pavlasek,2018-05-28,1530.4842922635594
Adam Walton,2024-05-27,1485.0816082971908
Adelo Abadia,1998-04-03,1484.0
Adelo Abadia,2000-03-17,1452.736306793522
Adelo Abadia,2002-04-05,1456.9632435766662
Adelo Abadia,2002-04-05,1438.8995525732876
Adelo Abadia,2004-04-09,1474.9350846325426
Aditya Hari Sasongko,2011-03-04,1483.263693206478
Aditya Hari Sasongko,2017-02-03,1471.2175878675284
Adolfo Daniel Vallejo,2019-09-14,1483.2812660305435
Adolfo Daniel Vallejo,2020-03-06,1499.591235426677
Adolfo Daniel Vallejo,2021-09-17,1498.8916732306163
Adria Soriano Barrera,2024-02-02,1500.928822054923
Adria Soriano Barrera,2024-02-02,1483.3769114166087
Adrian Cruciat,2008-07-14,1484.5378755551073
Adrian Cruciat,2008-09-08,1507.029149863784
Adrian Cruciat,2008-09-08,1489.0201998963873
Adrian Forberg Skogeng,2010-07-09,1484.6585424580521
Adrian Garcia,2000-02-04,1488.1825988392825
Adrian Garcia,2000-02-28,1516.9693475670808
Adrian Garcia,2000-02-28,1505.0196701479724
Adrian Garcia,2000-07-17,1516.0
Adrian Garcia,2000-07-17,1501.4392733794248
Adrian Garcia,2001-02-12,1470.5186867565174
Adrian Garcia,2003-02-10,1459.2600020883385
Adrian Garcia,2004-02-06,1518.3358051097757
Adrian Garcia,2004-02-09,1508.3861835909404
Adrian Garcia,2004-02-09,1502.448563771762
Adrian Garcia,2004-04-09,1533.4257014045943
Adrian Garcia,2004-07-12,1475.7459917283845
Adrian Garcia,2004-07-12,1467.8243845563945
Adrian Garcia,2004-07-19,1454.81097329812
Adrian Garcia,2004-08-09,1480.5119749704756
Adrian Garcia,2004-08-09,1492.0186955799998
Adrian Garcia,2005-01-31,1523.3626604344456
Adrian Garcia,2005-04-18,1503.603056590159
Adrian Garcia,2005-09-23,1518.4803763368648
Adrian Garcia,2006-01-30,1487.003272287452
Adrian Garcia,2006-02-10,1471.6015146975192
Adrian Garcia,2006-07-31,1506.2838149476377
Adrian Garcia,2008-01-28,1456.197969394211
Adrian Mannarino,2008-05-25,1482.995597364395
Adrian Mannarino,2009-05-25,1479.5633830521647
Adrian Mannarino,2010-05-16,1463.079581712908
Adrian Mannarino,2011-04-25,1455.5330431165671
Adrian Mannarino,2011-05-01,1481.9856249724132
Adrian Mannarino,2011-05-01,1480.646233186863
Adrian Mannarino,2011-05-08,1470.5563245994715
Adrian Mannarino,2011-05-15,1488.0613423332625
Adrian Mannarino,2011-05-15,1483.1291736911817
Adrian Mannarino,2011-05-22,1467.1592277713469
Adrian Mannarino,2011-07-18,1453.6965995896817
Adrian Mannarino,2012-05-27,1444.6040449409913
Adrian Mannarino,2013-05-27,1436.3813894764055
Adrian Mannarino,2014-04-21,1421.8923980242407
Adrian Mannarino,2014-04-28,1410.0068103696037
Adrian Mannarino,2014-05-18,1431.1269387654147
Adrian Mannarino,2014-05-18,1425.0294909551092
Adrian Mannarino,2014-05-26,1442.919471776564
Adrian Mannarino,2014-05-26,1437.7402677099942
Adrian Mannarino,2015-04-12,1429.5325351918673
Adrian Mannarino,2015-05-03,1423.1663711943881
Adrian Mannarino,2015-05-10,1408.8125528266874
Adrian Mannarino,2015-05-17,1435.5477300998318
Adrian Mannarino,2015-05-17,1429.9114128110396
Adrian Mannarino,2015-05-24,1419.5510201253844
Adrian Mannarino,2016-04-11,1405.7682289581403
Adrian Mannarino,2016-04-18,1397.7766437109408
Adrian Mannarino,2016-04-25,1389.4604708165025
Adrian Mannarino,2016-05-16,1464.439996346971
Adrian Mannarino,2016-05-16,1461.843954251471
Adrian Mannarino,2016-05-23,1479.671912688707
Adrian Mannarino,2016-05-23,1476.228901474114
Adrian Mannarino,2017-04-17,1500.3868283736613
Adrian Mannarino,2017-04-17,1520.0664379128684
Adrian Mannarino,2017-05-08,1502.3239253845181
Adrian Mannarino,2017-05-15,1498.0010580093451
Adrian Mannarino,2017-05-29,1486.1277080602367
Adrian Mannarino,2018-04-16,1477.0249908167657
Adrian Mannarino,2018-04-23,1503.0591043469103
Adrian Mannarino,2018-04-23,1496.6453923025326
Adrian Mannarino,2018-05-07,1489.8455873344703
Adrian Mannarino,2018-05-14,1475.466991984743
Adrian Mannarino,2018-05-21,1466.255845160116
Adrian Mannarino,2018-05-28,1459.2502649066846
Adrian Mannarino,2019-04-15,1447.1114874758318
Adrian Mannarino,2019-05-06,1463.6367552103768
Adrian Mannarino,2019-05-06,1442.2446124641774
Adrian Mannarino,2019-05-20,1454.2404145529556
Adrian Mannarino,2019-05-27,1471.6610972834205
Adrian Mannarino,2019-05-27,1465.085929214529
Adrian Mannarino,2020-09-14,1460.8685701517966
Adrian Mannarino,2020-09-21,1454.0251130076615
Adrian Mannarino,2020-09-28,1446.9071662683568
Adrian Mannarino,2021-04-12,1425.1956373947135
Adrian Mannarino,2021-04-19,1405.8475398522942
Adrian Mannarino,2021-05-03,1397.2294456126303
Adrian Mannarino,2021-05-10,1413.6407898377574
Adrian Mannarino,2021-05-17,1433.3333257656188
Adrian Mannarino,2021-05-24,1382.5864064422217
Adrian Mannarino,2021-05-31,1390.628395534615
Adrian Mannarino,2022-04-18,1371.903912424979
Adrian Mannarino,2022-05-16,1388.3572119583034
Adrian Mannarino,2022-05-16,1364.3282288513997
Adrian Mannarino,2022-05-23,1381.073493640269
Adrian Mannarino,2023-04-24,1373.0989685556485
Adrian Mannarino,2023-05-08,1365.310392229835
Adrian Mannarino,2023-05-22,1381.4117934399003
Adrian Mannarino,2023-05-22,1355.9403563105413
Adrian Mannarino,2023-05-29,1366.374319113074
Adrian Mannarino,2024-04-22,1362.0974947946825
Adrian Mannarino,2024-05-06,1355.0333457941936
Adrian Mannarino,2024-05-20,1349.9100590408652
Adrian Mannarino,2024-05-27,1338.8833513869881
Adrian Menendez Maceiras,2015-02-02,1486.0682496591564
Adrian Menendez Maceiras,2017-05-01,1470.771264882881
Adrian Menendez Maceiras,2018-02-05,1456.1141313875703
Adrian Menendez Maceiras,2018-07-23,1443.0597397742185
Adrian Menendez Maceiras,2019-04-08,1458.6093016547375
Adrian Menendez Maceiras,2019-04-08,1431.6150607897841
Adrian Ungur,2010-05-07,1483.0948629077718
Adrian Ungur,2010-09-17,1497.3298940111088
Adrian Ungur,2010-09-20,1537.0402471329035
Adrian Ungur,2010-09-20,1520.5604984703295
Adrian Ungur,2011-02-21,1518.2148284704517
Adrian Ungur,2011-03-04,1538.2139173985065
Adrian Ungur,2011-03-04,1512.9009093961176
Adrian Ungur,2011-04-25,1551.7245347278354
Adrian Ungur,2011-04-25,1548.4198032730926
Adrian Ungur,2011-09-16,1539.72488441211
Adrian Ungur,2011-09-19,1555.4524890609027
Adrian Ungur,2011-09-19,1540.6293183854862
Adrian Ungur,2012-01-30,1526.215027165633
Adrian Ungur,2012-04-09,1512.2823171842758
Adrian Ungur,2012-04-23,1492.8254114882036
Adrian Ungur,2012-04-30,1477.4778193990062
Adrian Ungur,2012-05-13,1471.8878498785323
Adrian Ungur,2012-05-27,1498.6030988854998
Adrian Ungur,2012-05-27,1497.4179823851405
Adrian Ungur,2012-07-09,1490.8979572428798
Adrian Ungur,2012-07-16,1482.3520958695897
Adrian Ungur,2013-04-22,1470.1456635015763
Adrian Ungur,2013-07-22,1461.7767480984073
Adrian Ungur,2013-07-28,1454.1072322939058
Adrian Ungur,2014-04-21,1469.9712339619525
Adrian Ungur,2014-04-21,1457.0245670956017
Adrian Ungur,2014-09-12,1457.8550965371662
Adrian Ungur,2014-09-12,1440.1907464529784
Adrian Ungur,2015-07-17,1468.2697482937633
Adrian Ungur,2015-07-17,1451.3115572646316
Adrian Ungur,2016-04-18,1458.2240302365212
Adrian Ungur,2016-04-25,1475.7519983598943
Adrian Ungur,2016-04-25,1471.6117963131026
Adrian Ungur,2016-05-23,1454.9117433298993
Adrian Ungur,2018-09-15,1425.6116320864478
Adrian Voinea,1998-07-27,1516.9156400584873
Adrian Voinea,1998-07-27,1505.369518067097
Adrian Voinea,1998-08-03,1545.365712734084
Adrian Voinea,1998-08-03,1527.2140071079161
Adrian Voinea,1998-09-14,1571.4629796872364
Adrian Voinea,1998-09-14,1553.1484592249174
Adrian Voinea,1998-09-25,1536.4423157280426
Adrian Voinea,1998-10-05,1517.5869587927357
Adrian Voinea,1999-04-02,1533.4664874713965
Adrian Voinea,1999-04-05,1524.7116256887725
Adrian Voinea,1999-04-12,1513.678063365131
Adrian Voinea,1999-04-26,1531.9209887529107
Adrian Voinea,1999-04-26,1516.799084162105
Adrian Voinea,1999-05-03,1530.3424039436336
Adrian Voinea,1999-05-03,1533.6622278645095
Adrian Voinea,1999-05-10,1513.4379083166943
Adrian Voinea,1999-05-24,1496.0093215163556
Adrian Voinea,1999-06-07,1510.9425993294792
Adrian Voinea,1999-06-07,1498.1960378163683
Adrian Voinea,1999-07-19,1482.2791125984747
Adrian Voinea,1999-07-26,1496.0861069245814
Adrian Voinea,1999-07-26,1485.0724976030785
Adrian Voinea,1999-08-02,1510.4473476851426
Adrian Voinea,1999-08-02,1497.5248387177578
Adrian Voinea,1999-08-09,1516.1818422693452
Adrian Voinea,1999-08-09,1505.7690582669197
Adrian Voinea,1999-09-13,1534.8705171885108
Adrian Voinea,1999-09-24,1558.2903787034718
Adrian Voinea,1999-09-27,1540.0661953241147
Adrian Voinea,2000-04-10,1509.5972794027396
Adrian Voinea,2000-05-01,1487.6125120272789
Adrian Voinea,2000-05-15,1518.565340963605
Adrian Voinea,2000-05-29,1493.6884264078979
Adrian Voinea,2000-07-17,1553.6366012746587
Adrian Voinea,2000-07-17,1535.9364595217817
Adrian Voinea,2000-07-24,1549.049335631484
Adrian Voinea,2000-07-24,1552.5206949223477
Adrian Voinea,2000-09-11,1471.9079788187523
Adrian Voinea,2000-09-25,1532.8148961271033
Adrian Voinea,2001-04-23,1477.1686667939675
Adrian Voinea,2001-04-23,1474.0052041376696
Adrian Voinea,2001-05-07,1459.5115708664607
Adrian Voinea,2001-07-16,1490.3223474475085
Adrian Voinea,2001-07-16,1521.7671933242111
Adrian Voinea,2001-07-23,1506.9706150026038
Adrian Voinea,2001-09-10,1531.346800109157
Adrian Voinea,2001-09-10,1533.4503343493905
Adrian Voinea,2002-04-08,1554.8601381025564
Adrian Voinea,2002-04-08,1546.8706226723593
Adrian Voinea,2002-04-22,1540.7271488914587
Adrian Voinea,2002-05-13,1547.8282145758933
Adrian Voinea,2002-05-13,1554.3146740478053
Adrian Voinea,2002-05-27,1568.6963268630523
Adrian Voinea,2002-05-27,1547.2492568128885
Adrian Voinea,2002-07-08,1524.1339024838185
Adrian Voinea,2002-07-15,1538.5802816072369
Adrian Voinea,2002-07-15,1528.222542883551
Adrian Voinea,2002-07-22,1538.719523395051
Adrian Voinea,2002-07-22,1524.683112453313
Adrian Voinea,2002-09-09,1529.4277233125313
Adrian Voinea,2003-04-07,1500.2458561897442
Adrian Voinea,2003-04-07,1490.41098378953
Adrian Voinea,2003-04-21,1501.7202401278576
Adrian Voinea,2003-04-21,1496.6364846320198
Adrian Voinea,2003-04-28,1512.075758051524
Adrian Voinea,2003-05-12,1482.5775306119046
Adrian Voinea,2003-05-26,1468.286582129614
Adrian Voinea,2003-07-07,1526.7889765002642
Adrian Voinea,2003-07-07,1514.9833416528145
Adrian Voinea,2003-07-14,1498.488627361558
Adrian Voinea,2003-07-21,1485.348476535639
Adrian Voinea,2003-07-28,1475.109400872068
Adrians Zguns,2004-07-16,1484.6760560113548
Adrians Zguns,2009-07-10,1468.5232133382565
Adrien Bossel,2016-03-04,1480.3137198585314
Agustin Calleri,1999-05-24,1514.8117631506022
Agustin Calleri,1999-05-24,1507.8372118615277
Agustin Calleri,1999-07-19,1495.0419210872133
Agustin Calleri,1999-07-26,1512.8750337761062
Agustin Calleri,1999-07-26,1512.651751632245
Agustin Calleri,2000-02-28,1602.6414907709552
Agustin Calleri,2000-02-28,1595.6875976016902
Agustin Calleri,2000-05-29,1631.8447177323512
Agustin Calleri,2000-05-29,1617.0289387106418
Agustin Calleri,2000-07-24,1581.5833068040765
Agustin Calleri,2000-07-24,1574.1098622072484
Agustin Calleri,2000-10-06,1626.8778176249346
Agustin Calleri,2001-02-12,1593.4707847649358
Agustin Calleri,2001-02-19,1579.9652643157456
Agustin Calleri,2001-04-06,1602.0136119539545
Agustin Calleri,2001-04-23,1622.5024324377039
Agustin Calleri,2001-04-23,1610.7908606179774
Agustin Calleri,2001-04-30,1596.7007260541884
Agustin Calleri,2001-04-30,1590.3875338584876
Agustin Calleri,2001-05-14,1618.0771077695802
Agustin Calleri,2001-05-14,1603.4015809840173
Agustin Calleri,2001-05-28,1587.3270701554022
Agustin Calleri,2001-05-28,1583.265560004984
Agustin Calleri,2001-07-09,1641.3880028963094
Agustin Calleri,2001-07-09,1619.6384228173226
Agustin Calleri,2001-07-16,1626.9384880967536
Agustin Calleri,2001-07-16,1609.7499691434741
Agustin Calleri,2001-07-23,1597.9246278387477
Agustin Calleri,2002-02-11,1559.9400943141638
Agustin Calleri,2002-02-18,1603.9564540910708
Agustin Calleri,2002-02-18,1621.0475255257818
Agustin Calleri,2002-04-08,1576.7790913072504
Agustin Calleri,2002-04-15,1600.4754384237174
Agustin Calleri,2002-04-22,1621.4298519788106
Agustin Calleri,2002-04-22,1610.4430094245747
Agustin Calleri,2002-04-29,1648.8449157900318
Agustin Calleri,2002-04-29,1640.5151927091915
Agustin Calleri,2002-05-06,1627.542404032392
Agustin Calleri,2002-05-06,1612.6578158349073
Agustin Calleri,2002-05-27,1607.765812919158
Agustin Calleri,2002-07-08,1612.9375858895332
Agustin Calleri,2002-07-08,1634.2772104410071
Agustin Calleri,2002-07-15,1619.370734361033
Agustin Calleri,2002-07-15,1598.2923811288565
Agustin Calleri,2002-07-22,1609.0236971151649
Agustin Calleri,2003-02-10,1774.5260765286719
Agustin Calleri,2003-02-10,1757.1938089740765
Agustin Calleri,2003-02-17,1772.0433238646083
Agustin Calleri,2003-02-17,1752.4810296553096
Agustin Calleri,2003-02-24,1743.7637130974242
Agustin Calleri,2003-04-07,1776.6320410828073
Agustin Calleri,2003-04-07,1769.7480272693315
Agustin Calleri,2003-04-14,1625.6531775867613
Agustin Calleri,2003-04-21,1740.2180194025639
Agustin Calleri,2003-04-21,1744.0853041655653
Agustin Calleri,2003-04-28,1734.925751501228
Agustin Calleri,2003-04-28,1738.2553349796176
Agustin Calleri,2003-05-05,1708.5231032580784
Agustin Calleri,2003-05-05,1698.1808875179754
Agustin Calleri,2003-05-12,1637.522959158303
Agustin Calleri,2003-05-12,1697.4124595619744
Agustin Calleri,2003-05-26,1728.1438343344655
Agustin Calleri,2003-09-19,1827.1061406362899
Agustin Calleri,2004-02-16,1762.0181280777008
Agustin Calleri,2004-02-16,1736.3633112167147
Agustin Calleri,2004-02-23,1736.1619912663957
Agustin Calleri,2004-02-23,1752.0947493494984
Agustin Calleri,2004-03-01,1732.7188740344184
Agustin Calleri,2004-04-12,1755.4819710738689
Agustin Calleri,2004-04-19,1819.2342149824374
Agustin Calleri,2004-04-19,1794.1608518419969
Agustin Calleri,2004-04-26,1801.638865329321
Agustin Calleri,2004-04-26,1782.413902447857
Agustin Calleri,2004-05-24,1721.571129724424
Agustin Calleri,2004-07-05,1809.2349470010122
Agustin Calleri,2005-01-31,1708.311649720167
Agustin Calleri,2005-01-31,1692.6702914270998
Agustin Calleri,2005-02-07,1687.7811702154586
Agustin Calleri,2005-02-14,1700.2658902462276
Agustin Calleri,2005-02-14,1709.2735497728222
Agustin Calleri,2005-02-21,1727.5776901337808
Agustin Calleri,2005-02-21,1715.9292733358652
Agustin Calleri,2005-03-04,1721.8272514348973
Agustin Calleri,2005-04-11,1667.0025596039652
Agustin Calleri,2005-04-18,1719.4767588164564
Agustin Calleri,2005-04-18,1713.2454042962586
Agustin Calleri,2005-04-25,1720.0253191394518
Agustin Calleri,2005-04-25,1694.5156898340679
Agustin Calleri,2005-07-04,1712.448664326108
Agustin Calleri,2005-07-18,1720.688788824717
Agustin Calleri,2005-07-18,1736.668154932509
Agustin Calleri,2005-07-25,1711.005496880921
Agustin Calleri,2005-09-26,1687.7012260586616
Agustin Calleri,2006-01-30,1751.6979186781862
Agustin Calleri,2006-02-13,1781.4431984173075
Agustin Calleri,2006-02-13,1762.9347763362796
Agustin Calleri,2006-02-27,1784.5578814236005
Agustin Calleri,2006-02-27,1758.2173163235084
Agustin Calleri,2006-04-24,1808.7245769091635
Agustin Calleri,2006-04-24,1788.1493364427367
Agustin Calleri,2006-07-10,1745.3786493765244
Agustin Calleri,2006-07-10,1734.2502793314707
Agustin Calleri,2006-07-17,1748.7615691250137
Agustin Calleri,2006-07-17,1740.1067672227925
Agustin Calleri,2006-07-24,1747.054882898952
Agustin Calleri,2006-07-31,1801.4366937977939
Agustin Calleri,2006-07-31,1779.288090995912
Agustin Calleri,2006-09-22,1764.120033793392
Agustin Calleri,2007-02-12,1677.8216864110536
Agustin Calleri,2007-02-12,1682.767967607988
Agustin Calleri,2007-02-19,1686.9742828932172
Agustin Calleri,2007-02-26,1683.5725820765094
Agustin Calleri,2007-02-26,1695.2040761594544
Agustin Calleri,2007-04-23,1717.074317214002
Agustin Calleri,2007-04-23,1732.134324661037
Agustin Calleri,2007-04-29,1746.870929060964
Agustin Calleri,2007-04-29,1731.4374328711351
Agustin Calleri,2007-05-07,1707.700489387831
Agustin Calleri,2007-05-14,1727.7390860982578
Agustin Calleri,2007-05-20,1691.2621340657543
Agustin Calleri,2007-05-20,1668.445841804672
Agustin Calleri,2007-05-28,1666.3661559982047
Agustin Calleri,2007-07-16,1739.0485876886821
Agustin Calleri,2007-07-23,1754.4982295657044
Agustin Calleri,2007-07-23,1742.7062659739859
Agustin Calleri,2007-07-30,1706.9359553131346
Agustin Calleri,2008-01-28,1663.8999840752774
Agustin Calleri,2008-02-08,1659.9660905758112
Agustin Calleri,2008-02-08,1636.3480953578835
Agustin Calleri,2008-02-11,1633.7739170012665
Agustin Calleri,2008-02-18,1699.7096351557504
Agustin Calleri,2008-02-18,1680.7074310134487
Agustin Calleri,2008-02-25,1666.7456175217712
Agustin Calleri,2008-02-25,1650.1753350675745
Agustin Calleri,2008-04-14,1643.934402108572
Agustin Calleri,2008-04-14,1636.7767385467437
Agustin Calleri,2008-04-20,1682.9690856289517
Agustin Calleri,2008-04-28,1692.6944257411756
Agustin Calleri,2008-04-28,1681.0067657339969
Agustin Calleri,2008-05-18,1712.7611821790551
Agustin Calleri,2008-05-18,1704.295100630273
Agustin Calleri,2008-05-25,1657.3679800039533
Agustin Calleri,2008-07-07,1710.8719760117654
Agustin Calleri,2008-07-07,1696.5454679655884
Agustin Calleri,2008-07-14,1673.395309391626
Agustin Calleri,2009-02-02,1646.9995547124322
Agustin Calleri,2009-02-02,1626.3170836854495
Agustin Calleri,2009-02-16,1616.9683872027665
Agustin Calleri,2009-04-06,1584.3927278046287
Agustin Calleri,2009-05-17,1645.6888496848662
Agustin Calleri,2009-05-17,1630.3896384188006
Agustin Calleri,2009-05-25,1606.9538764689528
Agustin Velotti,2010-07-25,1484.7187057152034
Agustin Velotti,2013-02-18,1483.7091579017047
Agustin Velotti,2016-07-18,1468.191931413448
Agustin Velotti,2017-02-06,1450.2046124734716
Ahmad Rabeea Muhammad,2005-03-04,1486.7218283422594
Ahmad Rabeea Muhammad,2006-04-07,1503.3330132104022
Aisam Ul Haq Qureshi,2000-04-07,1516.7024671725246
Aisam Ul Haq Qureshi,2000-04-07,1502.074277394661
Aisam Ul Haq Qureshi,2001-02-09,1517.9787545254403
Aisam Ul Haq Qureshi,2001-02-09,1501.9196396186305
Aisam Ul Haq Qureshi,2004-09-24,1517.831237846794
Aisam Ul Haq Qureshi,2004-09-24,1501.7082387752585
Aisam Ul Haq Qureshi,2005-09-23,1492.856891443968
Aisam Ul Haq Qureshi,2012-02-11,1507.9931850748928
Aisam Ul Haq Qureshi,2012-02-11,1492.2957204003912
Aisam Ul Haq Qureshi,2013-02-01,1492.958102961598
Aisam Ul Haq Qureshi,2013-02-01,1476.684224275147
Aisam Ul Haq Qureshi,2014-04-04,1509.5836408252417
Aisam Ul Haq Qureshi,2015-03-06,1525.1424097565593
Aissa Benchakroun,2020-03-06,1516.0
Akira Santillan,2016-07-18,1480.5352629454794
Akira Santillan,2017-02-27,1467.4202785620184
Alan Fernando Rubio Fierros,2022-09-16,1485.2804811151263
Alan Mackin,2003-02-07,1487.9888860357564
Alan Mackin,2005-07-25,1479.6809698396605
Alan Mackin,2005-08-01,1469.848566100467
Alan Mackin,2005-09-23,1468.0497350787628
Albano Olivetti,2014-05-26,1486.024288805013
Albert Costa,1998-04-06,1516.0
Albert Costa,1998-04-06,1515.967765286699
Albert Costa,1998-04-13,1547.4403958842463
Albert Costa,1998-04-13,1533.5534703961325
Albert Costa,1998-04-20,1548.0130619629465
Albert Costa,1998-04-20,1545.933028281866
Albert Costa,1998-05-04,1558.4992027658266
Albert Costa,1998-05-11,1651.845029558721
Albert Costa,1998-05-11,1672.5287099513648
Albert Costa,1998-05-25,1697.6410846737492
Albert Costa,1998-05-25,1681.2479026572935
Albert Costa,1998-07-06,1689.58405445196
Albert Costa,1998-07-06,1680.6839078249484
Albert Costa,1998-07-20,1691.1493053977842
Albert Costa,1998-07-20,1676.469783858923
Albert Costa,1998-07-27,1685.0577100442626
Albert Costa,1998-09-14,1742.575046373102
Albert Costa,1998-09-14,1734.6640259500828
Albert Costa,1998-09-28,1743.960603041059
Albert Costa,1998-09-28,1719.5155900422856
Albert Costa,1999-04-05,1755.9288452631574
Albert Costa,1999-04-12,1774.5656483057885
Albert Costa,1999-04-12,1771.2479921254596
Albert Costa,1999-04-19,1779.8328079179676
Albert Costa,1999-04-19,1773.737228516796
Albert Costa,1999-05-03,1751.016216430098
Albert Costa,1999-05-10,1726.5554816576798
Albert Costa,1999-05-24,1736.758003506596
Albert Costa,1999-05-24,1730.5078976416585
Albert Costa,1999-07-05,1778.958947873172
Albert Costa,1999-07-19,1787.458451524891
Albert Costa,1999-07-19,1767.9065380094778
Albert Costa,1999-07-26,1773.2961535410102
Albert Costa,1999-09-13,1780.4278599754537
Albert Costa,1999-09-27,1785.416897643365
Albert Costa,1999-09-27,1775.289056753902
Albert Costa,1999-10-04,1795.3813218598161
Albert Costa,1999-10-04,1771.0038978953057
Albert Costa,2000-02-04,1706.2650666487682
Albert Costa,2000-02-04,1681.644297505925
Albert Costa,2000-04-07,1709.2244398276284
Albert Costa,2000-04-10,1701.9102834843054
Albert Costa,2000-04-17,1762.839758259546
Albert Costa,2000-04-17,1758.9625735672876
Albert Costa,2000-04-24,1723.392678336766
Albert Costa,2000-05-08,1749.5505573742716
Albert Costa,2000-05-08,1747.870138997017
Albert Costa,2000-05-15,1733.128272648303
Albert Costa,2000-05-21,1698.0036860010214
Albert Costa,2000-05-29,1714.3161098303508
Albert Costa,2000-05-29,1719.2915452191767
Albert Costa,2000-07-10,1789.0726801499284
Albert Costa,2000-07-10,1773.428599497897
Albert Costa,2000-07-21,1720.2655538488918
Albert Costa,2000-07-24,1779.3192104800492
Albert Costa,2000-07-24,1757.3684158704784
Albert Costa,2000-12-08,1700.6651848178767
Albert Costa,2001-01-28,1650.8290813536757
Albert Costa,2001-02-26,1654.8404942626623
Albert Costa,2001-02-26,1634.9121883417977
Albert Costa,2001-04-09,1664.4808667413702
Albert Costa,2001-04-16,1682.2539030857715
Albert Costa,2001-04-16,1662.3732605242922
Albert Costa,2001-04-23,1684.9401000016996
Albert Costa,2001-04-23,1684.479329163491
Albert Costa,2001-05-07,1676.8356882252433
Albert Costa,2001-05-14,1709.568589222888
Albert Costa,2001-05-14,1698.129765978701
Albert Costa,2001-05-28,1643.5605210277797
Albert Costa,2001-07-09,1657.3976362112455
Albert Costa,2001-07-16,1705.5619007034325
Albert Costa,2001-07-16,1683.8059957707694
Albert Costa,2001-07-23,1688.6266219419783
Albert Costa,2001-07-23,1690.9785341476734
Albert Costa,2001-09-24,1690.773639227341
Albert Costa,2001-09-24,1676.0458080230276
Albert Costa,2002-04-08,1733.3548629389406
Albert Costa,2002-04-15,1667.373426628606
Albert Costa,2002-04-15,1678.7439163647905
Albert Costa,2002-04-22,1752.5847474656573
Albert Costa,2002-04-22,1753.0212764772193
Albert Costa,2002-05-06,1705.7539204316117
Albert Costa,2002-05-06,1699.5047457918542
Albert Costa,2002-05-13,1705.2642374368122
Albert Costa,2002-05-13,1684.0995731656915
Albert Costa,2002-05-20,1838.0888121933942
Albert Costa,2002-05-27,1754.5150188684402
Albert Costa,2002-07-08,1613.0319984363855
Albert Costa,2002-07-15,1624.09371047663
Albert Costa,2002-07-15,1644.917895181066
Albert Costa,2002-07-22,1666.059544754525
Albert Costa,2002-07-22,1658.1909749724605
Albert Costa,2003-04-04,1778.720685928675
Albert Costa,2003-04-14,1777.726945838764
Albert Costa,2003-04-14,1752.5689032322177
Albert Costa,2003-04-21,1740.5018786544097
Albert Costa,2003-04-21,1723.7164402843857
Albert Costa,2003-05-05,1746.3649779567506
Albert Costa,2003-05-05,1725.3465238414337
Albert Costa,2003-05-12,1758.4275849214655
Albert Costa,2003-05-12,1732.6415845963672
Albert Costa,2003-05-19,1849.5014641975315
Albert Costa,2003-05-19,1820.6044771573318
Albert Costa,2003-05-26,1751.700122539616
Albert Costa,2003-05-26,1769.2908716466036
Albert Costa,2003-07-14,1772.0347924426096
Albert Costa,2003-07-21,1798.5064015665387
Albert Costa,2004-04-12,1753.8424912224618
Albert Costa,2004-04-12,1729.9424339662087
Albert Costa,2004-04-19,1742.5356066137665
Albert Costa,2004-04-26,1750.0866332880519
Albert Costa,2004-05-03,1795.819640964806
Albert Costa,2004-05-03,1777.1683728468697
Albert Costa,2004-05-10,1758.347700428532
Albert Costa,2004-05-10,1738.1629645835756
Albert Costa,2004-05-17,1686.8476522961457
Albert Costa,2004-05-17,1691.3330939831346
